homograph	wordid	sentence	start	end	orig_idx
abuses	abuses_vrb	Lyrically the track is written about a failing relationship caused by a lover who abuses alcohol.	82	88	120
abuses	abuses_vrb	Mrs. Reed: Jane's aunt by marriage, who adopts Jane on her husband's wishes, but abuses and neglects her.	81	87	154
abuses	abuses_vrb	His father abuses him, causing him to act the way he does at school.	11	17	132
abuses	abuses_vrb	Eddie abuses alcohol and cocaine, causing him to miss rehearsals and performances as well as losing his girlfriend.	6	12	11457
abuses	abuses_vrb	He is married and abuses his wife regularly, leading to her losing touch with reality.	18	24	107
abuses	abuses_vrb	He blames Shera for the incident as he does not believe her concerns were justified, and verbally abuses her.	98	104	174
abuses	abuses_vrb	He is known to be a womanizer, and abuses the hospitality of Pedro Crespo by creating commotion during his stay.	35	41	124
abuses	abuses_vrb	Throughout the novel, Rowdy's father abuses him, which leads to his bully-like behavior.	37	43	158
abuses	abuses_vrb	Tension arises in their marriage as Jake continually upbraids and abuses Gitl, despite her efforts to assimilate.	66	72	138
abuses	abuses_vrb	Mujahid has Zoofi forcibly marry Shakeel, who taunts and abuses her.	57	63	110
abuses	abuses_vrb	While the Chipmunks like Samantha, her son Miles is a bully who physically abuses the trio.	75	81	92
abuses	abuses_vrb	He cruelly abuses her, as Cathy's marriage to Edgar continues to torment him.	11	17	109
abuses	abuses_vrb	She abuses Frado both physically and mentally.	4	10	114
abuses	abuses_vrb	Instead, he finds that the Ultor Corporation abuses the workers and forces them to endure hazardous living conditions.	45	51	127
