homograph	wordid	sentence	start	end	orig_idx
retard	retard_vrb	An advance mechanism is used to retard the timing for easy starting and smooth idle.	32	38	9784
retard	retard_vrb	The case sides were cup-shaped to retard the fall of the bomb.	34	40	9806
retard	retard_vrb	These basins are used to retard flood flows in the urbanized area downstream of Carbon Canyon Dam.	25	31	9793
retard	retard_vrb	During the flare, pilots retard the throttles to idle to reduce engine thrust.	25	31	9754
retard	retard_vrb	Film may also have additional special storage considerations, which may involve low temperature freezes to retard further damage.	107	113	12531
retard	retard_vrb	Irving Langmuir found that an inert gas, instead of vacuum, would retard evaporation.	66	72	12525
retard	retard_vrb	Ignition advance and retard is entirely automatic.	21	27	9748
retard	retard_vrb	However, cooler soils with high clay content and high water capacity may retard the ripening too drastically.	73	79	9762
retard	retard_vrb	Medication can be used to retard this effect, but is not always successful.	26	32	9771
retard	retard_vrb	Use it to retard your gravitational access to the ground.	10	16	9822
retard	retard_vrb	But never will I attempt to avert or to retard it.	40	46	9794
retard	retard_vrb	Lack of education continued to retard the spread of advanced technology in rural areas.	31	37	9831
retard	retard_vrb	Burner is a mutant that can psionically induce and retard combustion.	51	57	9817
retard	retard_vrb	In case this does not happen, the capitalist' savings would only retard growth.	65	71	9829
retard	retard_vrb	Antioxidant additives retard the degradation of the stock oil by oxidation.	22	28	12528
retard	retard_vrb	For the same reason, it can prevent or retard food oils and fats from becoming rancid.	39	45	9777
retard	retard_vrb	Rough, irregular ground, and man-made obstructions on the ground, retard movement of the air near the surface, reducing wind velocity.	66	72	9776
retard	retard_vrb	Unlike contemporary U.S. bombs of similar destructive power, Yellow Sun did not deploy a parachute to retard its fall.	102	108	9757
retard	retard_vrb	Rocar, after 1990, also suffered from technology retard, using outdated technologies, manufacturing outdated products (some of them even 30 years!	49	55	9770
retard	retard_vrb	Despite nonlinearity in benzylic SN2 reactions, electron withdrawing groups could either accelerate or retard the reaction.	103	109	12529
retard	retard_vrb	Prolonged dry or cold weather retard growth but result in adaptative strategy in the genus evolution.	30	36	9788
retard	retard_vrb	"He set himself in an opposite frame to them in all proceedings, which did much to retard business""."	82	88	9801
retard	retard_vrb	But if you can't, pay it and retard other bills accordingly.	29	35	9775
retard	retard_vrb	To indicate the factors that tend to retard economic development.	37	43	9761
retard	retard_vrb	Preservatives are added to products sold as liquid dispersions to retard bacterial growth.	66	72	9758
retard	retard_vrb	Another technique used to retard or delay the action of the parchmentizing acid solution was to keep the reaction cold.	26	32	9751
retard	retard_vrb	AFP works alongside modern architectural designs and construction materials and fire safety education to prevent, retard, and suppress structural fires.	114	120	12530
retard	retard_vrb	These inhibitors are primarily utilized to retard the formation of clathrate hydrates.	43	49	9790
retard	retard_vrb	APP is also applied to flame retard polyurethane foams.	29	35	9797
retard	retard_vrb	Vitaphone projectors had special levers and linkages to advance and retard sync, but only within certain limits.	68	74	9811
retard	retard_vrb	When she forgot to retard the spark, the crank kicked and broke Carter's jaw.	19	25	9766
retard	retard_vrb	Concern that a comprehensive ban would retard modernization of the Soviet arsenal may have pushed Khrushchev towards a partial ban.	39	45	9752
retard	retard_vrb	"Indeed, nuclear plants are so slow and costly to build that they reduce and retard climate protection""."	76	82	9824
retard	retard_vrb	Calcium propionate is commonly added by commercial bakeries to retard the growth of molds.	63	69	9826
retard	retard_vrb	This means that a moment occurs that tends to retard the rolling motion.	46	52	9767
retard	retard_vrb	They wanted to retard British settlement and buy time for France to implement its Acadian resettlement scheme.	15	21	12532
retard	retard_vrb	It is a field of research that aims to discover cancer immunotherapies to treat and retard progression of the disease.	84	90	9815
retard	retard_vrb	Stone sealing is the application of a surface treatment to products constructed of natural stone to retard staining and corrosion.	100	106	9772
retard	retard_vrb	Procaine's ability to retard certain wound healing processes has been well researched.	22	28	9779
retard	retard_vrb	However, Gordon Freeman's actions retard the reaction long enough to allow citizens and Resistance members alike to escape City 17.	34	40	9768
retard	retard_vrb	Momentum carries the blade further before flanges (not shown) retard its motion.	62	68	9804
retard	retard_vrb	It is unclear how long the ceramic form will retard the release of radioactivity.	45	51	9809
retard	retard_vrb	They served to retard the A.F.L.'s development for more than a generation.	15	21	9825
retard	retard_vrb	"Harvard Business School professor Michael E. Porter stated: ""product liability is so extreme and uncertain as to retard innovation."	113	119	9830
retard	retard_vrb	Larger pieces burn more slowly, and the burn rate is further controlled by flame-deterrent coatings that retard burning slightly.	105	111	9832
retard	retard_vrb	On copper roofing or flashing, reapplication as infrequently as once every three years can effectively retard patina formation.	103	109	9765
retard	retard_vrb	Seeds that do not germinate because they have fleshy fruits that retard germination are quiescent, not dormant.	65	71	9807
retard	retard_vrb	Thomas Ewing, Jr. moved with reinforcements down the railroad from St. Louis to Ironton to retard Price's advance.	91	97	9818
retard	retard_vrb	To retard camshaft timing, the actuator motor will rotate slightly slower than camshaft speed.	3	9	9783
retard	retard_vrb	Low temperatures tend to prolong animal development and high temperatures tend to retard it.	82	88	9756
retard	retard_vrb	These units will both advance and retard the ignition timing.	34	40	9785
retard	retard_vrb	The upstream swamp canals feed streams with dry areas between the streams which retard flow of the glacier.	80	86	9795
retard	retard_vrb	These experiments failed to produce the desired results of increased hormonal effects to retard aging.	89	95	9759
