homograph	wordid	sentence	start	end	orig_idx
axes	axes_nou-vrb	Finds included axes, spearheads, arrowheads, scapers, blades, and anvils, mostly of local shale but some also of obsidian.	15	19	11585
axes	axes_nou-vrb	The axes, dated from the first through nineteenth centuries, are considered particularly characteristic of the Tsebelda culture.	4	8	1336
axes	axes_nou-vrb	The axes range in length from 4 to 5.5 cm, and blade width from 2.8 to 4 cm.	4	8	1317
axes	axes_nou-vrb	Flakes and axes coexisted in Europe, sometimes at the same site.	11	15	1271
axes	axes_nou-vrb	The fasces is a symbol associated with justice (from Roman lictor's axes, in this case not fascism).	68	72	1279
axes	axes_nou-vrb	Stone-age tools of flint, in the shape of blades, arrows and axes have been found in the area.	61	65	1311
axes	axes_nou-vrb	Halberds, polearms, and dagger axes were also common weapons during this time.	31	35	1280
axes	axes_nou-vrb	The forests were slowly cut down with axes.	38	42	11577
axes	axes_nou-vrb	Elsewhere at the site, many more stone tools were discovered, including implements such as axes, atlatl components, pestles, and celts.	91	95	1294
axes	axes_nou-vrb	The primary innovation associated with Acheulean hand-axes is that the stone was worked symmetrically and on both sides.	54	58	1307
axes	axes_nou-vrb	Characteristic tools include flake axes, lanceolates and tanged arrowheads.	35	39	1281
axes	axes_nou-vrb	"Using ""hoes, pick-axes and chisels, they hammered away at the two earthen tombs until they were completely destroyed""."	18	22	1267
axes	axes_nou-vrb	Among the axes used were battle axes and single handed axes.	55	59	1289
axes	axes_nou-vrb	Most civilian victims in Dominopol were killed by axes and knives.	50	54	1283
axes	axes_nou-vrb	However more recent research demonstrated that hand-axes from Spain were made more than 900,000 years ago.	52	56	1268
axes	axes_nou-vrb	For the jadeite axes found on the island of Antigua, the second and third may have both applied.	16	20	1320
axes	axes_nou-vrb	One team member would throw axes until they hit the target, and then their partner would go.	28	32	1313
axes	axes_nou-vrb	Pottery, burnt stones and broken stone axes were found.	39	43	1300
axes	axes_nou-vrb	Koxinga ordered soldiers to cut the iron chain by axes, and to set fire to the enemy's wooden rafts.	50	54	1306
axes	axes_nou-vrb	When the flock gets going, the courtyard gates open wide and axes are thrown.	61	65	11586
axes	axes_nou-vrb	The earliest evidence includes several neolithic stone axes, Bronze Age axes and Hallstatt and La Tene burial mounds.	55	59	1257
axes	axes_nou-vrb	Weapons include black holes, boxing gloves, grenades, chainsaws, baseball bats, chain guns, axes, and freeze rays.	92	96	1318
axes	axes_nou-vrb	Unsuspecting, outnumbered, and surrounded, the Llancarfan army fell to the Thrall's unforgiving axes.	96	100	1298
axes	axes_nou-vrb	Their training involves the use of daggers, swords, and axes, conducted exclusively outdoors and in all weather conditions.	56	60	11580
axes	axes_nou-vrb	However, none of the axes at Mount William have been ground and polished into finished hatchet heads.	21	25	1342
axes	axes_nou-vrb	This design would be very effective against the standard weapons of the Asia Minor armies: swords, spears, and light axes.	117	121	1301
