homograph	wordid	sentence	start	end	orig_idx
confines	confines_nou	Their careers reveal the public acceptance of female management and authority within the confines of the tavern.	89	97	11687
confines	confines_nou	Within the confines of Stonebridge, there is a hospital, five elementary schools and two middle schools.	11	19	2317
confines	confines_nou	This, her best-known work, is the story of a woman trapped in the confines of an oppressive society.	66	74	2257
confines	confines_nou	Gradually, the Germans were pushed back to the confines of the narrow perimeter around the traffic bridge.	47	55	2314
confines	confines_nou	Variants of the subject outside such formal confines include natural and quasi-natural experiments.	44	52	2279
confines	confines_nou	"He ""studied journalism at Vilnius University in the late 1950s before becoming disillusioned by the confines of the Soviet-controlled press."	100	108	2313
confines	confines_nou	The entire area of Norton lies within the confines of Wise County, but is not a part of the county.	42	50	2265
confines	confines_nou	Severe thyroid atrophy presents often with denser fibrotic bands of collagen that remains within the confines of the thyroid capsule.	101	109	2319
confines	confines_nou	Aerial photographs as early at the middle 1950s showed circular crop marks within the confines of the hill fort.	86	94	11695
confines	confines_nou	In the late 1970s and early 1980s, programmers worked within the confines of relatively expensive and limited resources.	65	73	2247
confines	confines_nou	During the Pan Am's first three seasons NMSU compiled a gaudy 44-1 record within its friendly confines.	94	102	2264
confines	confines_nou	Gix flees and hides within the confines of Koilos.	31	39	2260
confines	confines_nou	Within its confines is the Holy Cross Cemetery, Brooklyn, which is located at 3620 Tilden Avenue.	11	19	2233
confines	confines_nou	Due to the terms of its license, the signal was limited to the confines of the Florida State campus.	63	71	2294
confines	confines_nou	The entire highway is within the confines of the Pisgah National Forest.	33	41	2261
confines	confines_nou	"As the car passes through his neighborhood, Leonard Mead in the locked confines of the backseat says, ""That's my house""."	71	79	2305
confines	confines_nou	She argues for education beyond the confines of traditional knowledge.	36	44	2273
confines	confines_nou	The fight was now within the confines of the greater fortress complex.	29	37	2266
confines	confines_nou	The Tiples have sung not only inside the confines of Santo Domingo Church, but also in many varied locations.	41	49	2235
confines	confines_nou	Local citizens continued to be buried on the site within the confines of the church until 1865.	61	69	2292
confines	confines_nou	The confines of the Habsburg Castle had become too small for the family members that lived there.	4	12	2274
confines	confines_nou	"Offbeat in New Orleans described Zaorski's first songwriting effort as fitting ""snugly in the confines of Depression-era pop music""."	94	102	2309
confines	confines_nou	Mr Tommasini sought to judge her narrowly, within the facile intellectual confines of mere technical pedantry.	74	82	2246
confines	confines_nou	Michael remained in federal custody for another year within the confines of the halfway house.	64	72	2275
confines	confines_nou	But Chekhov dies, and Vanya finds the resoluteness to stride out of the confines of his creator's world.	72	80	2254
confines	confines_nou	Enemies may move outside the confines of the screen, but players may not.	29	37	2276
confines	confines_nou	The fall of Teotihuacan is associated with the emergence of city-states within the confines of the central area of Mexico.	83	91	2315
confines	confines_nou	Many of these ships are far better suited to the open ocean than to the narrow confines of the canal.	79	87	2282
confines	confines_nou	In 1707 construction was begun on a wall to enclose the monastery grounds, uniting the various buildings within its confines.	116	124	2232
confines	confines_vrb	The Strangers use a base 13 number system and it confines the krul to a certain order.	49	57	2285
confines	confines_vrb	Christie confines the events of 1945 to 1965 to just twenty-three pages.	9	17	2240
confines	confines_vrb	Audrey confines in Cleo what Trilby had told her making Cleo feel extremely embarrassed.	7	15	2299
confines	confines_vrb	Jarvis confines Jamie and the Doctor to the sickbay.	7	15	11690
confines	confines_vrb	She wears a red flat hat over a small cap or caul that confines her hair.	55	63	11692
confines	confines_vrb	His paraplegia confines Bruce to a wheelchair.	15	23	2286
confines	confines_vrb	Mrs. Bridgetower is also outraged, although she confines this to her personal circle.	48	56	2262
confines	confines_vrb	This suggests the Van Allen belt confines antiparticles produced by the interaction of the Earth's upper atmosphere with cosmic rays.	33	41	11694
confines	confines_vrb	Exercising caution, Napier arms the loyal hundred and confines the remainder below.	54	62	2307
confines	confines_vrb	It assists in the circulation of blood and protects and confines the visceral organs.	56	64	11691
confines	confines_vrb	He confines Marian when she tries to summon help from France.	3	11	2289
confines	confines_vrb	If this is what he sees, the kohen exits the house and confines it for seven days.	55	63	2237
confines	confines_vrb	Libertarianism, in contrast, is a political philosophy which confines its attention to matters of public policy.	61	69	2248
confines	confines_vrb	The minister confines these problems to Lara, a member of the security forces.	13	21	11693
confines	confines_vrb	She refuses and confines Blue Team in a Forerunner prison, to prevent them from interfering with her plan.	16	24	2242
confines	confines_vrb	Tommen confines Cersei to the Red Keep after her release, in order to protect her from the Faith Militant.	7	15	2302
confines	confines_vrb	The medium is typically a fiber of silica glass that confines the incident light beam to the inside.	53	61	2306
confines	confines_vrb	Secretive and cautious, the blue duiker confines itself to the forest fringes.	40	48	11688
