homograph	wordid	sentence	start	end	orig_idx
compress	compress	You then must compress the hydrogen and store it under high pressure in tanks, which uses more energy.	14	22	11673
compress	compress	In the acoustic wave, parcels of gas adiabatically compress and expand.	51	59	2098
compress	compress	The spikes may have been an idea from Teller and colleagues to use implosive jets to compress the thermonuclear core.	85	93	2065
compress	compress	The shovel-shaped forward fuselage generated a shock wave to compress air before it entered the engine.	61	69	2077
compress	compress	Steel does not compress much, but its elasticity is very efficient which means it does not cause much waste heat.	15	23	2136
compress	compress	Most binary images also compress well with simple run-length compression schemes.	24	32	2084
compress	compress	In proof compression LowerUnits (LU) is an algorithm used to compress propositional logic resolution proofs.	61	69	2125
compress	compress	Two rollers then compress the powder through the die holes.	17	25	2112
compress	compress	Fluid compression is negligible, while the tissue surrounding the organs of these animals will compress.	95	103	11674
compress	compress	The larger bombs used more explosives to super-compress the fissionables, increasing efficiency.	47	55	2100
compress	compress	It can compress and decompress SIP messages using SigComp, which reduces the round-trip over slow radio links.	7	15	11672
compress	compress	Knocking makes the fibres of the willow blade compress together, which helps the bat bear the impact of the ball.	46	54	2076
compress	compress	There are squeeze containers that compress the garbage.	34	42	2106
compress	compress	If applied incorrectly, they can compress the ribcage so greatly as to make normal breathing impossible.	33	41	2060
compress	compress	There is no known binary analogue of the format, although it is common practice to compress the files with gzip.	83	91	2111
compress	compress	It seeks to compress the time required to propose, develop, manufacture, market and deliver products.	12	20	2128
compress	compress	The Lenoir engine was an engine that burned fuel without first trying to compress the fuel/mixture.	73	81	2083
compress	compress	Otherwise, that would not be helping to-compress the size of the-changes.	40	48	2089
compress	compress	It is used to mechanically compress an atonic uterus in the face of severe postpartum hemorrhage.	27	35	2120
compress	compress	"The genus name Synthliboramphus is from Ancient Greek sunthlibo, ""to compress"", and rhamphos, ""bill"", and antiquus is Latin for ancient."	69	77	2086
compress	compress	Simply compress the take-up springs and your problem goes away.	7	15	2059
compress	compress	It can compress, delete, encrypt and edit files.	7	15	2068
compress	compress	If both wheels compress together their camber and toe will not change.	15	23	2054
compress	compress	"WinRAR is a powerful Windows tool to compress and decompress zip, rar and many other formats: Knowledge Base""."	37	45	2056
compress	compress	Different mechanisms have been used to compress or expand the monolayers throughout the development of the LB trough.	39	47	11668
compress	compress	Lossless compression methods may be categorized according to the type of data they are designed to compress.	99	107	2080
compress	compress	The production uses echo to compress Lennon's vocal performance.	28	36	2140
compress	compress	The Zopfli algorithm can be used to compress Portable Network Graphics (PNG) files because PNG uses a DEFLATE compression layer.	36	44	2091
compress	compress	Throughout embryonic development, the cells within the midbrain continually multiply and compress the still-forming cerebral aqueduct.	89	97	2138
compress	compress	One technique to overcome this problem is to divide each block into sub-blocks and compress them separately.	83	91	2090
compress	compress	Some head and neck tumours invade or compress the facial nerve leading to facial paresis or paralysis.	37	45	2107
compress	compress	As the pressure waves converge the air in front of the aircraft begins to compress.	74	82	2096
compress	compress	OpenSSL is open source software that can encrypt, decrypt, sign and verify, compress and uncompress CMS documents.	76	84	2129
compress	compress	CAVLC requires considerably less processing to decode than CABAC, although it does not compress the data quite as effectively.	87	95	2095
compress	compress	In a form of respiration called cuirassal breathing, the ischiotruncus would contract and compress the trunk, pumping the lungs.	90	98	2117
compress	compress	When very large they may compress on a blood vessel.	25	33	2130
compress	compress	Mass effect from the tumor and edema may compress the ventricles and cause hydrocephalus.	41	49	2124
compress	compress	The Cohen-Daubechies-Feauveau wavelet and other biorthogonal wavelets have been used to compress fingerprint scans for the FBI.	88	96	2058
compress	compress	The two plates compress the grapes to cut off the rachis branches and extract the bunch of grapes.	15	23	2109
compress	compress	An alien named Baltazar has set his sights on Earth, planning to compress its population into diamonds.	65	73	2119
compress	compress	The very first internal combustion engines did not compress the mixture.	51	59	2072
compress	compress	In triggered star formation, one of several events might occur to compress a molecular cloud and initiate its gravitational collapse.	66	74	2134
compress	compress	It should be noted though that the spherical lens cannot compress the laser sheet into an actual 2-dimensional plane.	57	65	2099
compress	compress	The tumour can also compress the recurrent laryngeal nerve and from this a hoarse voice and bovine cough may occur.	20	28	2127
compress	compress	Using this knowledge, encoders can be designed to compress images more efficiently.	50	58	2103
compress	compress	VGA-Copy had the ability to compress images with the ARJ packer.	28	36	2061
compress	compress	The solution was to compress acetylene in a porous medium.	20	28	2088
compress	compress	Additional post-processing is then applied to compress this fingerprint while retaining patterns.	46	54	2092
compress	compress	BOCU-1 and SCSU are two ways to compress Unicode data.	32	40	2137
compress	compress	He can stretch, deform, expand, compress, and flatten all or part of his body at will.	32	40	2073
compress	compress	Geometric hashing is also used in telecommunications (usually under the name vector quantization) to encode and compress multi-dimensional signals.	112	120	2126
compress	compress	Alternatively, a stationary or on-board compressor can compress air on demand, possibly requiring several hours.	55	63	11669
compress	compress_nou	After stripping the compress from the conveyor, the compacted mass is introduced into a sintering furnace.	20	28	2131
compress	compress_nou	The world's largest inland cotton compress was located in Greenville until it was destroyed by fire in the mid-1900s.	34	42	2062
compress	compress_nou	"In 2007, Compress Technologies, Inc., announced on their web site that they had ""acquired VMSK Technology."""	9	17	2078
