homograph	wordid	sentence	start	end	orig_idx
laminate	laminate_nou	In 1973 there started series production of laminate gliders.	43	51	6842
laminate	laminate_nou	Adhesive felt pads are often placed on the feet of furniture on laminate floors to prevent scratching.	64	72	6787
laminate	laminate_nou	There are different types of CEMs:CEM-1 is low-cost, flame-retardant, cellulose-paper-based laminate with only one layer of woven glass fabric.	92	100	6815
laminate	laminate_nou	This is an issue because crack formation and propagation can create unpredictable behavior in the laminate.	98	106	6845
laminate	laminate_nou	The body panels were carbon fiber and fiberglass laminate.	49	57	12200
laminate	laminate_nou	The mold and laminate become separated from the circulating HTF by a flexible membrane.	13	21	6860
laminate	laminate_nou	The laminate encapsulation material was durable ETFE, high light-transmissive polymer.	4	12	6821
laminate	laminate_nou	Several bicycle frames have been made of wood, either solid or laminate.	63	71	12196
laminate	laminate_nou	Spot UV varnish onto matte laminate can also have a similar effect.	27	35	6775
laminate	laminate_nou	Maica Laminates Sdn Bhd is the first high-pressure laminate (HPL) manufacturer in Malaysia.	51	59	6808
laminate	laminate_nou	Workers roll out the spray-up to compact the laminate.	45	53	6849
laminate	laminate_nou	On May 5, 2010, the album was made available for pre-order with a T-shirt, poster, and signed laminate.	94	102	6782
laminate	laminate_nou	The landing gear was Ash word laminate with birch veneer.	30	38	6835
laminate	laminate_nou	It is generally known as being made of 100% wood, usually without particle board or laminate.	84	92	6822
laminate	laminate_nou	The engine drives a two-bladed counter-clockwise rotating, variable pitch, wood and fiberglass laminate propeller.	95	103	6833
laminate	laminate_nou	It increases manufacturability by minimizing ply drops, identifying laminate transition add/drop boundaries, and defining ply shapes.	68	76	6786
laminate	laminate_nou	Because of the smartcard circuitry laminate in between, it is not recyclable.	35	43	6826
laminate	laminate_nou	Where desirable, wood, foam, or honeycomb cores are embedded into the laminate to create a sandwich structure.	70	78	6788
laminate	laminate_nou	The plastic in laminate designs also provides resistance to impact from physical assault from blunt and sharp objects.	15	23	6794
laminate	laminate_nou	Materials that have been used in these frames include wood (solid or laminate), magnesium (cast I-beams), and thermoplastic.	69	77	12201
laminate	laminate_nou	Examples of laminate materials include melamine adhesive countertop surfacing and plywood.	12	20	6812
laminate	laminate_nou	Adhesives are used as the bonding medium for creating a laminate.	56	64	6810
laminate	laminate_nou	Laminate flooring is available in many different patterns which can resemble different woods or even ceramic tile.	0	8	6825
laminate	laminate_nou	The flooring sections have heating, electrical and plumbing connections pre-installed before they are finished with laminate, tile or hardwood.	116	124	6856
laminate	laminate_nou	More than 100 people were employed at the plant, which produced hardwood underlayment for vinyl, plywood and laminate flooring.	109	117	6791
laminate	laminate_nou	These rocks are regarded as metamorphosed sediments containing a laminate of graphite, mica quartz-sericite and sericite schists.	65	73	6846
laminate	laminate_nou	These repairs are made by following the simple guidelines indicated for laminate or sandwich panels.	72	80	6838
laminate	laminate_nou	The traditional Finnish flatbow is made either from ash, or as birch/pine laminate glued together with fish or hide glue.	74	82	6797
laminate	laminate_nou	Lee also set up a copper-clad laminate factory in Dongguan for Meadville.	30	38	6776
laminate	laminate_nou	Some types of flooring must not be installed below grade, including laminate and hardwood due to potential damage from moisture.	68	76	6847
laminate	laminate_nou	An example is a laminate of thin alternating layers of aluminum and nickel, commercially available as NanoFoil.	16	24	6850
laminate	laminate_nou	Composite epoxy materialFR-4, epoxy-fiberglass PC board laminate for printed circuit boards, which has largely replaced micarta for the purpose.	56	64	6800
laminate	laminate_nou	Another major employer manufactures laminate flooring which is sold throughout Europe.	36	44	6843
laminate	laminate_nou	These asbestos boards have generally been replaced by a laminate for health and safety reasons.	56	64	6792
laminate	laminate_nou	Polyurethane laminate (PUL) is a compound fabric made by laminating a cloth fabric to a thin film of polyurethane.	13	21	6798
laminate	laminate_nou	Pergo is the most widely known laminate flooring manufacturer, but the trademark PERGO is not synonymous for all laminate floors.	113	121	6824
laminate	laminate_nou	In 2001, an estimated 50 million kilograms of fibreglass laminate were used in wind turbine blades.	57	65	6837
laminate	laminate_nou	Also, the laminate is still breathable which means that it will not trap body heat.	10	18	6861
laminate	laminate_nou	The demisters were located on the edge of the rack within a laminate strip.	60	68	6819
laminate	laminate_nou	The company manufactures particleboard, medium density fibreboard, laminate flooring, resins for wood-based panels and oriented strand board.	67	75	6830
laminate	laminate_nou	Wood derivatives can also be used for kinds of flooring, for example laminate flooring.	69	77	6774
laminate	laminate_nou	Maximum use is made of plastic-foil laminate pouches, and most items can be eaten without further preparation.	36	44	6811
laminate	laminate_nou	Trestle is the world's largest structure composed entirely of wood and glue laminate.	76	84	12198
laminate	laminate_vrb	An option is to make and laminate a permanent ink duplicate of the image.	25	33	6863
laminate	laminate_vrb	Woodworking applicationsIn commercial woodworking facilities, vacuum bags are used to laminate curved and irregular shaped workpieces.	86	94	6820
