homograph	wordid	sentence	start	end	orig_idx
separate	separate_adj	Originally specialising in eyewear, Arckiv eventually became a menswear label in 2010 after its eyewear division became a separate company.	122	130	10094
separate	separate_adj	Separate local government began in 1890 when the Scunthorpe local board of health was formed.	0	8	10063
separate	separate_adj	It is famous for its Italian Romanesque Revival architecture with a separate campanile (bell tower) and for its scenic location.	68	76	10019
separate	separate_adj	The Institutes of the Law of Nations: a Treatise of the Jural Relations of Separate Political Communities.	75	83	10056
separate	separate_adj	Other designs are three piece, the spindle is separate, but the bearing cups incorporate cheaply replaceable standard cartridge bearing units.	46	54	10021
separate	separate_adj	In modern homes outside of France, such separate toilets typically contain a sink.	40	48	10031
separate	separate_adj	In the 1990s, the M.A. programs usually lasting 5 years were replaced by separate 3-year bachelor's and 2-year master's programs.	73	81	10052
separate	separate_adj	Voters were asked whether they approved of nine separate proposed amendments to the constitution, all of which were approved.	48	56	10091
separate	separate_adj	The Channel Islands fall into two separate self-governing bailiwicks, the Bailiwick of Guernsey and the Bailiwick of Jersey.	34	42	10053
separate	separate_adj	Lebel J rejected the lower courts' treatment of each claim in a patent as a separate invention.	76	84	10073
separate	separate_adj	Most residents still consider it to have an identity separate from the rest of Pyeongtaek City.	53	61	10065
separate	separate_adj	Through the early years of GAA in Drom and Inch, at times each side of the parish fielded separate teams.	90	98	10061
separate	separate_adj	"Joy in the stage version:""See yourself in the mirror, you're separate from yourself."	61	69	10020
separate	separate_adj	It became a separate civil parish in 1866.	12	20	10080
separate	separate_adj	Oudheusden was a separate municipality until 1935, when it became part of Drunen.	17	25	12554
separate	separate_adj	The purpose of a separate court is that its purpose is socio-legal reformation but not punishment.	17	25	10045
separate	separate_adj	The papyrus contains 35 separate paragraphs relating to women's health, such as gynaecological diseases, fertility, pregnancy, and contraception.	24	32	10038
separate	separate_adj	The company was formed as a separate entity in August 2006 under the leadership of president and CEO Michimasa Fujino.	28	36	10033
separate	separate_adj	The documentation is maintained in a filing system separate from the SVS.	51	59	10023
separate	separate_adj	However, there are separate rules applied to most banks.	19	27	10069
separate	separate_adj	There is a high school for girls and a separate high school for boys.	39	47	10024
separate	separate_adj	The station consists of three separate island platforms serving two tracks for each respective line.	30	38	12561
separate	separate_adj	The school also has a separate junior wing for classes up to 5th standard.	22	30	10054
separate	separate_adj	His numerous writings (seventy-six separate treatises) are for the most part historical studies on his own and other monasteries.	35	43	10089
separate	separate_adj	They also approached soldiers before blowing themselves up in two separate attacks.	66	74	12559
separate	separate_adj	In 1965, the Armed Forces Maintenance Corps (AFMC) was disbanded and broken up into three separate services.	90	98	10041
separate	separate_adj	Permanent Me decided in March 2008 to disband go their separate ways.	55	63	10096
separate	separate_adj	The tram is made up of four sections mounted on separate trucks, and alternate with three suspended sections.	48	56	10048
separate	separate_adj	As The Woogie grew in popularity, the decision was made to create a separate event based on the stage.	68	76	12556
separate	separate_adj	Laagblokland was a separate municipality between 1817 and 1857, when it merged with Ottoland.	19	27	10058
separate	separate_adj	Ogilvy & Mather continued to operate D-A-Y as a separate division until 1988.	48	56	10088
separate	separate_adj	Malappuram became a separate district in 1969.	20	28	10068
separate	separate_adj	This has already yielded separate, complementary standards for symmetric multiprocessing, namely OpenMP.	25	33	10067
separate	separate_adj	The school was opened in 1941 and originally consisted of two separate single sex secondary modern schools.	62	70	10087
separate	separate_adj	Georgia 4-H has 5 separate 4-H Centers each with its own camping program.	18	26	10018
separate	separate_adj	Salar Masud established his headquarters at Satrikh, and dispatched separate forces to capture Bahraich, Gopamau and Benares.	68	76	10017
separate	separate_adj	While numerous 6502-based processors could do bank switching, they did this via separate logic.	80	88	10046
separate	separate_adj	Three receivers would be used, each sending its output to a separate electron gun, aimed at its colored phosphor.	60	68	10040
separate	separate_adj	Changes were made at ABC/ESPN for 1999, as the networks created separate crews for their IRL and CART broadcasts.	64	72	10043
separate	separate_adj	It consists of the originally separate villages of Ober- and Unter-Berikon.	30	38	10064
separate	separate_vrb	She also tries to separate Rian and Carol, who fall in love for each other.	18	26	10011
separate	separate_vrb	"This kind of cortex, favoring more local connections between adjacent cortical regions, ""dismantles the world around us to separate representations."	123	131	10066
separate	separate_vrb	The runic inscription does not separate the words from each other and the runes are short-twig runes.	31	39	10060
separate	separate_vrb	Stationing 10,000 troops to separate American Indians and frontiersmen was one role.	28	36	10029
separate	separate_vrb	There he falls prey to a scheming widow, and he and his wife separate.	61	69	12557
