homograph	wordid	sentence	start	end	orig_idx
conjugate	conjugate_adj-nou	It reacts with epoxides, causing a ring-opening; it undergoes Michael-like conjugate addition to 1,4-unsaturated carbonyl compounds.	75	84	2430
conjugate	conjugate_adj-nou	The pressure-volume conjugate pair is concerned with the transfer of mechanical or dynamic energy as the result of work.	20	29	11712
conjugate	conjugate_adj-nou	To obtain the Bayesian solution, we need to specify the conditional likelihood and then find the appropriate conjugate prior.	109	118	2457
conjugate	conjugate_adj-nou	The Kaiso-Tonya is a full graben style transfer zone much like conjugate convergent collateral types.	63	72	2428
conjugate	conjugate_adj-nou	Polar aprotic solvents should be avoided for the conjugate addition step.	49	58	2413
conjugate	conjugate_adj-nou	The two conjugate diameters, and (blue) are given, and the axes and of the ellipse (red) are required.	8	17	2423
conjugate	conjugate_adj-nou	The conjugate partition can be determined by a Ferrers diagram.	4	13	11709
conjugate	conjugate_adj-nou	In fact, it is true that for a finite group:Every maximal conjugate-permutable subgroup is normal.	58	67	11715
conjugate	conjugate_adj-nou	This yields the conjugate base (stabilized by resonance structures) and thiocyanic acid.	16	25	11708
conjugate	conjugate_adj-nou	Almost all conjugate gaze palsies originate from a lesion somewhere in the brain stem, usually the midbrain, or pons.	11	20	2417
conjugate	conjugate_adj-nou	Infrared light alone or mAb-IR700 conjugate alone did not cause any damage to normal cells.	34	43	2414
conjugate	conjugate_adj-nou	The line joining two self-conjugate points cannot be a self-conjugate line.	60	69	11713
conjugate	conjugate_adj-nou	Vorsetuzumab mafodotin is a CD70-targeted antibody-drug conjugate that started clinical trials for renal cell carcinoma.	56	65	2500
conjugate	conjugate_adj-nou	Over a complex vector space, one often works with sesquilinear forms (conjugate-linear in one argument) instead of bilinear forms.	70	79	2485
conjugate	conjugate_adj-nou	It featured a Zincke reaction followed by an anionic bicyclization reaction and a tandem Brook rearrangement / conjugate addition.	111	120	2445
conjugate	conjugate_adj-nou	Minimal polynomials are also used to define conjugate elements.	44	53	2491
conjugate	conjugate_adj-nou	In general, the matrix of right eigenvectors need not be the (conjugate) transpose of the matrix of left eigenvectors.	62	71	2419
conjugate	conjugate_adj-nou	Formic acid occurs widely in nature as its conjugate base formate.	43	52	2472
conjugate	conjugate_adj-nou	Geometric applications are reviewed for linear equations, analytic conics, the equation for the asymptotes, and the equation to the conjugate-hyperbola.	132	141	2494
conjugate	conjugate_adj-nou	It is the conjugate base of thiocyanic acid.	10	19	2453
conjugate	conjugate_adj-nou	For example, the Hilbert transform leads to the harmonic conjugate of a given function in Fourier analysis, aka harmonic analysis.	57	66	2459
conjugate	conjugate_adj-nou	An acid is a proton donor; the proton is transferred to the base, a proton acceptor, creating a conjugate acid.	96	105	2498
conjugate	conjugate_adj-nou	Internuclear ophthalmoplegia (INO) is a disorder of conjugate lateral gaze in which the affected eye shows impairment of adduction.	52	61	2464
conjugate	conjugate_adj-nou	For example, the use magnesium silicide as a base gives the conjugate acids, mixed silanes as a side-product.	60	69	2476
conjugate	conjugate_adj-nou	The complex conjugate operator is an antiunitary operator on the complex plane.	12	21	2440
conjugate	conjugate_adj-nou	On the other hand, a transducer converting non-analogous power conjugate variables cannot be represented by a transformer.	63	72	2441
conjugate	conjugate_adj-nou	This is the only eye movement that is not conjugate, but instead adducts the eye.	42	51	2465
conjugate	conjugate_adj-nou	Adsorption of polyethylene glycol-doxorubicin (PEG-DXR) conjugate onto SWNHox could form a water-soluble nanocomposite.	56	65	2483
conjugate	conjugate_adj-nou	However, mmf and φ are not power conjugate variables.	34	43	2486
conjugate	conjugate_adj-nou	It is usually the case that the two charge-conjugate representations are complex conjugate fundamental representations of the Lie group.	81	90	2479
conjugate	conjugate_adj-nou	It is the isogonal conjugate of the nine-point center.	19	28	2433
conjugate	conjugate_adj-nou	This solution in radicals involves the imaginary number and hence involves the cube roots of complex conjugate numbers.	101	110	2426
conjugate	conjugate_vrb	The two cells then conjugate to form a diploid zygote that may undergo meiosis.	19	28	2421
conjugate	conjugate_vrb	For all other stem vowels, the transitive suffix has its default form /-em/:Verbs do not conjugate.	89	98	2461
conjugate	conjugate_vrb	Consonant-stem verbs conjugate differently from the vowel-stem verbs.	21	30	2452
